recency,frequency,monetary,average_purchase_value,quantity_per_order,active_months,purchase_frequency,customer_loyalty_score,high_value_customer_flag,customer_tenure,avg_days_between_purchases,weekend_sales_ratio,customer_rank_by_revenue,churn_warning_flag
73,3,745.5,248.5,86.66666666666667,3,1.0,5.05,0,182,91.0,0.0,2032,0
39,6,1018.39,169.73166666666663,53.5,4,1.5,7.3,0,107,21.4,0.0,1644,0
71,3,979.8,326.6,82.0,2,1.5,6.18,0,184,92.0,0.0,1692,0
86,1,309.91,309.91,201.0,1,1.0,2.58,0,86,86.0,0.0,3165,0
10,5,1319.45,263.89,111.0,5,1.0,8.2,0,280,70.0,0.0,1338,0
134,4,1573.13,393.2825,263.75,3,1.3333333333333333,6.85,0,255,85.0,0.0,1130,0
8,6,1241.88,206.98,83.33333333333333,5,1.2,8.2,0,141,28.2,0.0,1422,0
9,3,466.04,155.34666666666666,78.66666666666667,2,1.5,5.28,0,226,113.0,0.0,2638,0
298,2,287.38,143.69,39.0,2,1.0,2.8,0,370,370.0,0.5536223815157632,3268,0
67,11,1880.22,170.92909090909092,66.81818181818181,9,1.2222222222222223,7.98,0,370,37.0,0.120214655731776,953,0
59,1,357.15,357.15,237.0,1,1.0,3.03,0,59,59.0,0.0,2959,0
332,1,120.0,120.0,96.0,1,1.0,1.0,0,332,332.0,0.0,4000,0
1,10,4829.48,482.948,246.2,5,2.0,10.0,1,112,12.444444444444445,0.1276907658795563,279,0
295,2,354.82,177.41,401.0,1,2.0,2.8,0,296,296.0,0.0,2967,0
40,5,613.84,122.768,66.0,4,1.25,6.18,0,187,46.75,1.0,2280,0
95,2,730.37,365.185,295.0,2,1.0,4.38,0,151,151.0,0.0,2062,0
46,12,5400.461,450.0384166666667,198.5833333333333,7,1.7142857142857142,9.1,1,315,28.63636363636364,0.4355480022909155,238,0
17,1,350.99,350.99,111.0,1,1.0,3.48,0,17,17.0,0.0,2981,0
129,2,363.4,181.7,44.0,2,1.0,3.25,0,259,259.0,0.0,2943,0
68,1,601.03,601.03,263.0,1,1.0,4.15,0,68,68.0,1.0,2316,0
182,4,0.0,0.0,-0.5,1,4.0,3.02,0,182,60.66666666666666,0.0,4364,1
127,6,1449.08,241.5133333333333,121.33333333333331,4,1.5,6.85,0,330,66.0,0.0,1221,1
16,4,2854.73,713.6825,412.5,4,1.0,8.88,0,284,94.66666666666669,0.0,576,0
24,22,18377.27,835.3304545454546,461.3181818181818,12,1.8333333333333333,9.55,1,371,17.666666666666668,0.0,47,0
107,3,824.28,274.76,181.3333333333333,2,1.5,5.05,0,184,92.0,0.0,1915,0
59,1,322.93,322.93,171.0,1,1.0,3.03,0,59,59.0,0.0,3097,0
8,6,1141.89,190.31500000000003,79.16666666666667,5,1.2,8.2,0,247,49.4,0.3222376936482498,1524,0
100,2,843.17,421.585,192.5,2,1.0,4.38,0,248,248.0,0.0,1881,0
64,1,40.56,40.56,24.0,1,1.0,1.9,0,64,64.0,0.0,4231,0
337,2,0.0,0.0,-1.0,2,1.0,1.68,0,367,367.0,0.0,4314,0
106,1,354.85,354.85,147.0,1,1.0,2.58,0,106,106.0,0.0,2966,0
71,2,261.68,130.84,57.0,1,2.0,3.25,0,75,75.0,1.0,3360,0
45,1,101.86,101.86,60.0,1,1.0,1.9,0,45,45.0,0.0,4091,0
198,2,482.85,241.425,249.0,1,2.0,3.92,0,218,218.0,0.0,2595,0
322,1,256.6,256.6,178.0,1,1.0,2.12,0,322,322.0,0.0,3384,0
31,6,1189.38,198.23,89.66666666666667,4,1.5,7.75,0,243,48.6,0.2475911819603491,1473,0
36,8,909.93,113.74125,77.625,5,1.6,6.85,0,296,42.285714285714285,0.0,1782,0
47,10,367.4699999999997,36.74699999999997,26.7,6,1.6666666666666667,5.72,0,372,41.333333333333336,1.0,2930,0
45,1,205.83,205.83,131.0,1,1.0,1.9,0,45,45.0,0.0,3609,0
156,2,191.86,95.93,23.0,2,1.0,2.12,0,317,317.0,0.0,3663,0
44,1,245.15,245.15,45.0,1,1.0,3.03,0,44,44.0,0.0,3427,0
3,12,4115.32,342.9433333333333,233.8333333333333,7,1.7142857142857142,10.0,1,298,27.09090909090909,0.0566177113808889,356,0
99,4,628.44,157.11,137.5,4,1.0,5.72,0,205,68.33333333333333,0.0,2247,0
289,1,704.4,704.4,349.0,1,1.0,3.25,0,289,289.0,0.0,2110,0
149,5,1248.63,249.72600000000003,82.4,5,1.0,6.85,0,367,91.75,0.0,1415,0
35,7,3800.89,542.9842857142856,627.0,4,1.75,8.88,1,371,61.833333333333336,0.3257105572642197,406,0
49,8,1901.48,237.685,75.125,5,1.6,7.98,0,367,52.42857142857143,0.0,944,0
16,13,3971.1,305.4692307692308,260.9230769230769,7,1.8571428571428568,9.55,1,366,30.5,0.2597189695550351,376,0
38,13,4068.57,312.9669230769231,133.07692307692307,8,1.625,9.1,1,374,31.166666666666668,0.2703750949350755,362,0
4,7,2127.77,303.96714285714285,125.28571428571428,4,1.75,9.33,0,365,60.833333333333336,0.2806224356955874,837,0
43,1,375.34,375.34,190.0,1,1.0,3.03,0,43,43.0,0.0,2905,0
74,6,2161.36,360.2266666666667,156.66666666666666,4,1.5,7.98,0,367,73.4,0.0,824,0
49,3,448.45,149.48333333333332,104.33333333333331,2,1.5,4.38,0,210,105.0,0.0,2686,0
11,39,39626.87,1016.0735897435898,1072.6410256410256,10,3.9,10.0,1,364,9.578947368421051,0.0,18,0
1,25,9972.42,398.8968,240.8,11,2.272727272727273,10.0,1,373,15.541666666666666,0.1916706275908957,103,0
45,5,1324.19,264.838,214.6,3,1.6666666666666667,7.3,0,302,75.5,0.4692453499875395,1332,0
66,3,742.9,247.63333333333333,99.33333333333331,3,1.0,5.5,0,373,186.5,0.0,2035,0
43,2,277.94,138.97,109.0,1,2.0,3.7,0,70,70.0,0.0,3303,0
15,3,1326.71,442.2366666666667,211.0,2,1.5,7.52,0,206,103.0,0.0,1328,0
14,4,1058.08,264.52,247.5,3,1.3333333333333333,8.2,0,313,104.33333333333331,0.2854982610010585,1607,0
9,6,2067.36,344.56,219.16666666666663,5,1.2,9.33,0,368,73.6,0.0,868,0
185,5,0.0,0.0,-0.2,1,5.0,3.02,0,185,46.25,0.0,4360,1
49,2,1428.28,714.14,475.0,2,1.0,5.95,0,186,186.0,0.0,1240,0
68,1,492.1,492.1,230.0,1,1.0,4.15,0,68,68.0,1.0,2571,0
203,1,206.19,206.19,89.0,1,1.0,1.0,0,203,203.0,0.0,3606,0
14,5,1478.7,295.74,178.4,3,1.6666666666666667,8.2,0,140,35.0,0.0,1195,0
260,1,0.0,0.0,-1.0,1,1.0,1.0,0,260,260.0,0.0,4346,0
49,2,101.9,50.95,17.0,1,2.0,2.58,0,66,66.0,0.0,4090,0
169,3,711.74,237.24666666666667,107.33333333333331,3,1.0,5.05,0,270,135.0,0.0,2097,0
58,6,1355.34,225.89,747.0,4,1.5,7.3,0,266,53.2,0.0,1301,0
96,1,158.02,158.02,152.0,1,1.0,1.45,0,96,96.0,1.0,3818,0
60,2,476.95,238.475,163.5,2,1.0,4.82,0,364,364.0,0.0,2604,0
182,4,861.01,215.2525,96.75,4,1.0,5.28,0,323,107.66666666666669,0.0,1857,1
64,3,667.83,222.61,288.3333333333333,2,1.5,5.5,0,109,54.5,0.0,2162,0
63,6,384.3,64.05,23.666666666666668,3,2.0,5.05,0,295,59.0,0.0,2878,0
45,2,701.61,350.805,201.0,2,1.0,4.82,0,329,329.0,0.0,2115,0
205,1,245.48,245.48,320.0,1,1.0,2.12,0,205,205.0,0.0,3426,0
99,2,757.13,378.565,234.5,2,1.0,4.38,0,168,168.0,0.0,2015,0
18,5,1583.28,316.656,231.4,5,1.0,7.75,0,336,84.0,0.0,1122,0
66,3,0.0,0.0,-0.3333333333333333,2,1.5,3.25,0,92,46.0,0.0,4350,0
11,14,4806.78,343.34142857142854,200.8571428571429,8,1.75,10.0,1,359,27.615384615384617,0.0,281,0
259,1,200.63,200.63,103.0,1,1.0,1.0,0,259,259.0,0.0,3635,0
17,2,1077.2,538.6,206.0,2,1.0,6.4,0,52,52.0,0.0,1588,0
61,5,1753.52,350.704,250.8,5,1.0,7.3,0,204,51.0,0.3181258269081619,1018,0
367,1,0.0,0.0,-393.0,1,1.0,1.0,0,367,367.0,0.0,4357,0
172,1,339.88,339.88,287.0,1,1.0,2.58,0,172,172.0,0.0,3020,0
64,1,310.75,310.75,288.0,1,1.0,3.03,0,64,64.0,0.0,3155,0
56,11,2277.09,207.00818181818184,128.63636363636363,6,1.8333333333333333,9.1,0,374,37.4,0.1382641880645912,764,0
68,3,235.03,78.34333333333333,57.0,2,1.5,4.38,0,108,54.0,0.376973152363528,3468,0
57,4,1079.66,269.915,156.5,4,1.0,7.3,0,326,108.66666666666669,0.1323009095455976,1584,0
3,14,2443.77,174.555,85.14285714285714,8,1.75,10.0,0,262,20.15384615384616,0.0,711,0
61,3,1294.17,431.39,424.3333333333333,2,1.5,6.62,0,133,66.5,0.4800296715269245,1360,0
372,1,82.6,82.6,48.0,1,1.0,1.0,0,372,372.0,0.0,4147,0
16,2,689.1,344.55,180.0,2,1.0,5.28,0,66,66.0,0.0,2129,0
46,2,285.9,142.95,140.0,1,2.0,3.7,0,67,67.0,0.0,3275,0
1,3,840.05,280.01666666666665,205.66666666666663,3,1.0,6.4,0,263,131.5,0.0,1884,0
25,3,384.3,128.1,112.33333333333331,3,1.0,4.82,0,318,159.0,0.0,2878,0
214,1,214.71,214.71,251.0,1,1.0,1.0,0,214,214.0,0.0,3567,0
38,2,227.47,113.735,52.5,2,1.0,2.58,0,87,87.0,0.0,3505,0
30,2,634.68,317.34,278.5,2,1.0,5.28,0,317,317.0,0.0,2234,0
161,1,136.0,136.0,16.0,1,1.0,1.45,0,161,161.0,0.0,3919,0
278,2,469.13,234.565,127.5,2,1.0,3.92,0,297,297.0,0.6382878946134334,2627,0
86,9,1092.13,121.34777777777776,28.55555555555556,6,1.5,7.52,0,312,39.0,0.1793559374799703,1572,1
79,3,830.18,276.72666666666663,125.33333333333331,3,1.0,5.05,0,361,180.5,0.0,1903,0
177,1,108.0,108.0,20.0,1,1.0,1.45,0,177,177.0,0.0,4060,0
86,2,871.26,435.63,231.5,2,1.0,4.38,0,177,177.0,0.0,1847,0
319,1,215.46,215.46,50.0,1,1.0,1.0,0,319,319.0,0.0,3562,0
257,1,131.25,131.25,57.0,1,1.0,1.0,0,257,257.0,1.0,3943,0
29,2,917.06,458.53,210.0,2,1.0,5.28,0,116,116.0,0.0,1775,0
239,2,0.0,0.0,0.0,2,1.0,1.68,0,318,318.0,0.0,4333,0
87,1,423.26,423.26,303.0,1,1.0,2.58,0,87,87.0,0.0,2764,0
26,2,572.1899999999999,286.095,217.5,1,2.0,5.28,0,26,26.0,1.0,2378,0
136,1,58.5,58.5,30.0,1,1.0,1.45,0,136,136.0,0.0,4202,0
2,12,3417.26,284.77166666666665,200.25,9,1.3333333333333333,10.0,0,324,29.454545454545453,0.0892381615680398,456,0
60,6,821.35,136.89166666666668,105.16666666666669,6,1.0,6.18,0,365,73.0,0.0,1918,0
8,7,1715.01,245.00142857142856,109.71428571428572,3,2.333333333333333,8.2,0,61,10.166666666666666,0.396749873178582,1040,0
212,1,135.6,135.6,168.0,1,1.0,1.0,0,212,212.0,0.0,3922,0
68,1,266.4,266.4,114.0,1,1.0,3.03,0,68,68.0,1.0,3338,0
200,1,93.8,93.8,58.0,1,1.0,1.0,0,200,200.0,0.0,4118,0
8,13,4619.3,355.33076923076925,181.15384615384616,7,1.8571428571428568,10.0,1,236,19.666666666666668,0.122702573983071,293,0
7,6,1591.74,265.29,128.83333333333334,5,1.2,8.2,0,373,74.6,0.6118587206453315,1118,0
37,2,707.79,353.895,133.5,2,1.0,4.82,0,163,163.0,0.0,2105,0
30,9,2093.21,232.57888888888888,106.33333333333331,8,1.125,9.55,0,310,38.75,0.0,856,0
36,3,1143.3,381.1,414.3333333333333,3,1.0,6.62,0,267,133.5,0.0,1522,0
60,11,2663.42,242.1290909090909,170.36363636363637,7,1.5714285714285714,9.1,0,361,36.1,0.0,628,0
288,1,285.6,285.6,240.0,1,1.0,2.12,0,288,288.0,0.0,3276,0
219,4,396.45,99.1125,53.25,3,1.3333333333333333,4.15,0,275,91.66666666666669,0.0,2843,1
5,9,1344.64,149.4044444444445,88.22222222222223,7,1.2857142857142858,8.88,0,355,44.375,0.5470757972394098,1315,0
22,1,195.0,195.0,100.0,1,1.0,2.35,0,22,22.0,0.0,3652,0
107,4,1503.24,375.81,207.0,4,1.0,6.85,0,368,122.66666666666669,0.0,1182,0
4,6,1545.44,257.5733333333333,183.16666666666663,4,1.5,8.2,0,203,40.6,0.0,1154,0
12,2,1531.63,765.815,401.0,2,1.0,6.85,0,73,73.0,0.7040864960858693,1162,0
60,1,656.16,656.16,642.0,1,1.0,4.15,0,60,60.0,0.0,2182,0
46,3,643.47,214.49,70.0,2,1.5,5.5,0,325,162.5,0.0,2205,0
10,1,902.35,902.35,365.0,1,1.0,5.05,0,10,10.0,0.0,1795,0
15,14,6036.77,431.1978571428571,231.92857142857144,9,1.5555555555555556,10.0,1,359,27.615384615384617,0.6495973840315268,210,0
23,1,524.65,524.65,543.0,1,1.0,4.6,0,23,23.0,0.0,2497,0
18,1,202.85,202.85,69.0,1,1.0,2.35,0,18,18.0,0.0,3628,0
32,5,1241.85,248.37,156.4,4,1.25,7.75,0,327,81.75,0.3227442927889842,1423,0
148,5,1643.51,328.702,195.2,3,1.6666666666666667,6.85,0,327,81.75,0.5932425114541439,1093,1
10,15,5937.28,395.8186666666667,210.2,11,1.3636363636363635,10.0,1,358,25.571428571428573,0.0874474506844885,216,0
60,3,649.76,216.58666666666667,99.33333333333331,3,1.0,5.5,0,330,165.0,0.0,2195,0
63,5,635.89,127.178,63.8,2,2.5,6.18,0,373,93.25,0.0,2230,0
29,11,7185.07,653.1881818181818,392.45454545454544,6,1.8333333333333333,9.55,1,281,28.1,0.0661900301597618,161,0
130,2,900.1800000000001,450.09,155.0,2,1.0,4.38,0,267,267.0,0.0,1799,0
39,1,516.28,516.28,286.0,1,1.0,4.15,0,39,39.0,0.0,2518,0
147,5,956.4,191.28,81.6,3,1.6666666666666667,6.85,0,243,60.75,0.6644709326641572,1721,1
15,3,2143.84,714.6133333333333,357.3333333333333,3,1.0,8.65,0,323,161.5,0.0,830,0
101,1,280.7,280.7,131.0,1,1.0,2.58,0,101,101.0,0.0,3297,0
137,1,90.42,90.42,282.0,1,1.0,1.45,0,137,137.0,0.0,4133,0
189,1,182.64,182.64,168.0,1,1.0,1.0,0,189,189.0,0.0,3698,0
1,6,850.84,141.80666666666667,69.0,6,1.0,7.08,0,219,43.8,0.1974519298575525,1871,0
79,4,6781.8,1695.45,429.5,3,1.3333333333333333,7.98,1,323,107.66666666666669,0.0,181,0
1,11,4169.15,379.0136363636364,105.1818181818182,7,1.5714285714285714,10.0,1,373,37.3,0.0,348,0
1,10,2816.45,281.645,81.1,7,1.4285714285714286,10.0,0,326,36.22222222222222,0.2037600525484209,582,0
50,7,3727.4,532.4857142857143,135.0,4,1.75,8.43,1,326,54.333333333333336,0.0,415,0
4,4,950.7,237.675,144.5,2,2.0,8.2,0,15,5.0,0.0,1727,0
92,1,120.44,120.44,172.0,1,1.0,1.45,0,92,92.0,0.0,3997,0
91,1,221.65,221.65,83.0,1,1.0,1.45,0,91,91.0,0.0,3534,0
22,1,189.93,189.93,175.0,1,1.0,2.35,0,22,22.0,0.0,3670,0
36,1,548.5,548.5,342.0,1,1.0,4.15,0,36,36.0,0.0,2425,0
8,5,1555.4,311.08000000000004,201.0,4,1.25,8.2,0,72,18.0,0.0,1139,0
15,4,645.19,161.2975,70.25,2,2.0,7.08,0,246,82.0,0.0,2202,0
25,16,2571.6,160.725,82.8125,9,1.7777777777777777,9.55,0,327,21.8,0.4343443770415306,654,0
31,2,399.9,199.95,84.5,2,1.0,4.15,0,157,157.0,0.0,2833,0
12,6,970.7,161.78333333333333,66.0,5,1.2,8.2,0,369,73.8,1.0,1702,0
68,5,584.37,116.874,133.8,3,1.6666666666666667,6.18,0,131,32.75,0.8912504064205896,2354,1
16,1,228.07,228.07,317.0,1,1.0,3.48,0,16,16.0,0.0,3501,0
169,2,3501.221,1750.6105,771.0,2,1.0,6.62,0,287,287.0,0.0,441,0
32,8,536.26,67.0325,111.5,6,1.3333333333333333,7.3,0,360,51.42857142857143,0.3126095550665722,2462,0
18,11,4557.95,414.35909090909087,203.3636363636364,7,1.5714285714285714,9.55,1,326,32.6,0.0,299,0
68,1,262.24,262.24,107.0,1,1.0,3.03,0,68,68.0,1.0,3356,0
135,1,256.95,256.95,31.0,1,1.0,2.58,0,135,135.0,0.0,3381,0
204,2,111.0,55.5,31.0,2,1.0,1.68,0,263,263.0,0.0,4044,0
64,8,2887.41,360.92625,267.625,7,1.1428571428571428,9.1,0,337,48.142857142857146,0.1606803328934928,566,0
8,7,2374.5,339.2142857142857,234.0,6,1.1666666666666667,9.33,0,362,60.333333333333336,0.1991366603495472,733,0
25,8,1606.98,200.8725,113.875,7,1.1428571428571428,8.43,0,373,53.285714285714285,0.0,1110,0
369,1,204.24,204.24,164.0,1,1.0,1.0,0,369,369.0,1.0,3622,0
52,4,2093.46,523.365,243.25,4,1.0,8.43,0,315,105.0,0.0,854,0
66,1,250.85,250.85,89.0,1,1.0,3.03,0,66,66.0,0.0,3404,0
227,2,400.95,200.475,93.5,2,1.0,2.8,0,368,368.0,0.0,2830,0
325,1,266.05,266.05,136.0,1,1.0,2.12,0,325,325.0,0.0,3340,0
215,1,711.23,711.23,308.0,1,1.0,3.25,0,215,215.0,1.0,2099,0
44,1,225.3,225.3,94.0,1,1.0,1.9,0,44,44.0,0.0,3517,0
72,5,652.8,130.56,79.2,5,1.0,5.72,0,352,88.0,0.0,2190,0
18,4,1276.66,319.165,306.5,4,1.0,7.75,0,374,124.66666666666669,0.0,1380,0
1,3,982.86,327.62,167.66666666666666,3,1.0,7.52,0,369,184.5,0.8225586553527461,1689,0
38,4,1016.22,254.055,131.5,4,1.0,7.3,0,354,118.0,0.0,1646,0
43,4,1272.01,318.0025,269.5,3,1.3333333333333333,7.3,0,313,104.33333333333331,0.3155006643029536,1386,0
15,8,2118.25,264.78125,144.5,3,2.6666666666666665,10.0,0,106,15.142857142857142,0.0,841,0
372,1,120.0,120.0,96.0,1,1.0,1.0,0,372,372.0,0.0,4000,0
37,3,749.06,249.68666666666664,178.0,3,1.0,5.5,0,358,179.0,0.0,2026,0
147,2,175.5,87.75,45.0,2,1.0,2.12,0,189,189.0,0.0,3738,0
4,3,213.14,71.04666666666667,28.33333333333333,2,1.5,4.15,0,15,7.5,0.0,3571,0
73,3,1111.55,370.51666666666665,237.3333333333333,3,1.0,6.18,0,248,124.0,0.0,1560,0
42,2,1273.47,636.735,466.5,1,2.0,5.95,0,64,64.0,0.0,1383,0
8,1,127.2,127.2,40.0,1,1.0,2.8,0,8,8.0,0.0,3969,0
66,10,1574.36,157.436,63.9,6,1.6666666666666667,7.98,0,255,28.33333333333333,0.1829632358545694,1129,1
26,7,2630.92,375.8457142857143,265.2857142857143,6,1.1666666666666667,8.88,0,277,46.16666666666666,0.3175771213111763,639,0
37,2,261.9,130.95,59.0,2,1.0,3.7,0,367,367.0,0.0,3357,0
283,2,42.5,21.25,2.5,2,1.0,1.68,0,295,295.0,0.0,4227,0
9,9,2107.07,234.1188888888889,91.22222222222224,5,1.8,10.0,0,269,33.625,0.1316899770771735,846,0
309,1,221.69,221.69,97.0,1,1.0,1.0,0,309,309.0,0.0,3533,0
37,5,1943.51,388.702,204.4,5,1.0,7.3,0,186,46.5,0.0,925,0
10,7,1275.0,182.1428571428572,103.71428571428572,4,1.75,8.2,0,105,17.5,0.2812235294117647,1381,0
40,16,5823.55,363.971875,157.6875,7,2.2857142857142856,9.1,1,366,24.4,0.5473637214413888,222,0
5,3,1256.6,418.8666666666666,112.66666666666669,3,1.0,7.52,0,235,117.5,0.2045201336940952,1405,0
10,7,1751.92,250.27428571428567,123.71428571428572,5,1.4,8.2,0,365,60.833333333333336,0.367722270423307,1019,0
12,4,536.02,134.005,51.25,2,2.0,7.08,0,176,58.66666666666666,0.4555986716913548,2465,0
170,1,110.95,110.95,38.0,1,1.0,1.45,0,170,170.0,0.0,4045,0
11,4,964.55,241.1375,196.75,2,2.0,8.2,0,72,24.0,0.0,1713,0
19,5,940.69,188.138,122.8,5,1.0,7.75,0,368,92.0,0.3369973104848568,1744,0
72,3,332.42,110.80666666666669,77.33333333333333,2,1.5,3.92,0,204,102.0,0.1227362974550267,3050,0
72,7,3385.59,483.6557142857143,256.7142857142857,6,1.1666666666666667,7.98,0,362,60.333333333333336,0.2434110450468013,462,0
23,9,1616.81,179.64555555555555,85.88888888888889,3,3.0,8.43,0,186,23.25,0.0,1106,0
152,1,151.17,151.17,63.0,1,1.0,1.45,0,152,152.0,1.0,3852,0
319,2,203.14,101.57,40.5,2,1.0,1.68,0,364,364.0,0.0,3626,0
113,2,167.65,83.825,101.5,1,2.0,2.12,0,127,127.0,0.0,3772,0
231,4,773.88,193.47,107.75,4,1.0,5.28,0,320,106.66666666666669,0.25869643872435,1981,1
45,4,1066.03,266.5075,125.0,1,4.0,7.3,0,52,17.333333333333332,0.0,1597,0
64,8,3810.64,476.33,308.625,8,1.0,9.1,1,362,51.71428571428572,0.2006880733944954,403,0
25,1,258.65,258.65,178.0,1,1.0,3.48,0,25,25.0,0.0,3376,0
1,108,18036.76,167.007037037037,41.66666666666666,13,8.307692307692308,10.0,1,373,3.485981308411215,0.0438814953461708,51,0
32,13,3106.51,238.9623076923077,121.46153846153848,8,1.625,9.55,0,323,26.916666666666668,0.0,515,0
115,1,376.34,376.34,260.0,1,1.0,2.58,0,115,115.0,0.0,2902,0
47,8,2900.18,362.5225,103.25,6,1.3333333333333333,9.1,0,334,47.71428571428572,1.0,564,0
43,6,1372.5,228.75,334.3333333333333,4,1.5,7.3,0,246,49.2,0.0,1283,0
33,13,1677.37,129.02846153846153,60.0,5,2.6,8.43,0,270,22.5,0.0878458539260866,1071,0
31,7,2983.39,426.1985714285714,195.7142857142857,6,1.1666666666666667,8.88,0,289,48.16666666666666,0.0,545,0
242,2,279.89,139.945,53.5,2,1.0,2.8,0,259,259.0,0.0,3299,0
166,3,982.59,327.53000000000003,43.0,2,1.5,6.18,0,319,159.5,0.5393806165338544,1690,0
15,9,2747.08,305.2311111111111,131.33333333333334,7,1.2857142857142858,10.0,0,368,46.0,0.0,602,0
52,6,1038.03,173.005,80.33333333333333,6,1.0,7.3,0,337,67.4,0.0,1624,0
16,29,8989.54,309.9841379310345,50.0,11,2.636363636363636,9.55,1,374,13.357142857142858,0.0,116,0
106,1,934.23,934.23,876.0,1,1.0,4.82,0,106,106.0,0.0,1751,0
310,1,349.25,349.25,236.0,1,1.0,2.12,0,310,310.0,0.0,2984,0
12,11,2505.11,227.7372727272728,120.8181818181818,6,1.8333333333333333,10.0,0,369,36.9,0.8625649173090204,679,0
120,7,1888.49,269.7842857142857,104.28571428571428,4,1.75,6.85,0,369,61.5,0.3156913724721867,951,1
56,3,624.36,208.12,86.0,3,1.0,5.5,0,373,186.5,0.3108623230187712,2254,0
24,2,587.69,293.845,191.0,2,1.0,5.28,0,119,119.0,0.0,2350,0
45,7,670.41,95.77285714285712,52.71428571428572,3,2.333333333333333,6.18,0,317,52.833333333333336,0.8099670350979252,2157,0
16,2,343.71,171.855,84.0,2,1.0,4.15,0,228,228.0,0.0,3002,0
47,5,933.83,186.766,124.6,3,1.6666666666666667,6.18,0,145,36.25,1.0,1754,0
17,5,1982.34,396.468,143.4,4,1.25,7.75,0,357,89.25,0.0,908,0
232,3,815.69,271.8966666666667,107.66666666666669,3,1.0,4.6,0,324,162.0,0.0,1927,0
289,5,614.1,122.82,31.6,3,1.6666666666666667,5.28,0,374,93.5,0.0,2279,1
26,1,75.6,75.6,72.0,1,1.0,2.35,0,26,26.0,1.0,4166,0
15,22,3876.26,176.19363636363636,150.9090909090909,9,2.4444444444444446,10.0,1,373,17.761904761904763,0.4142472383173471,395,0
26,8,1631.38,203.9225,94.875,7,1.1428571428571428,8.43,0,306,43.71428571428572,0.4251921685934607,1098,0
145,2,640.54,320.27,139.5,2,1.0,4.38,0,228,228.0,0.2297280419645924,2213,0
63,5,2519.32,503.864,256.8,2,2.5,8.43,0,371,92.75,0.0,671,0
109,1,760.1,760.1,400.0,1,1.0,3.7,0,109,109.0,0.0,2006,0
53,3,2660.0,886.6666666666666,533.3333333333334,3,1.0,7.75,0,169,84.5,0.0,630,0
60,2,909.5,454.75,316.5,2,1.0,4.82,0,71,71.0,0.0,1783,0
88,3,369.94,123.31333333333332,59.333333333333336,3,1.0,3.92,0,239,119.5,0.0,2922,0
79,1,395.69,395.69,336.0,1,1.0,2.58,0,79,79.0,0.0,2845,0
61,1,160.0,160.0,56.0,1,1.0,1.9,0,61,61.0,1.0,3811,0
53,5,2709.59,541.918,291.4,3,1.6666666666666667,8.43,0,257,64.25,0.3639849571337361,616,0
8,5,925.3,185.06,55.0,3,1.6666666666666667,7.08,0,336,84.0,0.3096293094131633,1763,0
368,1,143.7,143.7,63.0,1,1.0,1.0,0,368,368.0,0.0,3883,0
124,1,420.22,420.22,163.0,1,1.0,2.58,0,124,124.0,1.0,2776,0
8,1,35.4,35.4,12.0,1,1.0,2.8,0,8,8.0,0.0,4242,0
30,3,504.44,168.14666666666668,72.0,3,1.0,5.95,0,364,182.0,0.0,2541,0
68,1,105.56,105.56,56.0,1,1.0,1.9,0,68,68.0,1.0,4074,0
154,1,14.85,14.85,3.0,1,1.0,1.45,0,154,154.0,0.0,4269,0
180,1,271.05,271.05,87.0,1,1.0,2.12,0,180,180.0,1.0,3324,0
19,3,673.33,224.44333333333336,106.66666666666669,3,1.0,5.95,0,257,128.5,0.6160872083525165,2154,0
57,4,705.1,176.275,144.75,4,1.0,6.18,0,296,98.66666666666669,0.0,2109,0
18,4,986.22,246.555,134.75,2,2.0,7.75,0,52,17.333333333333332,0.0,1685,0
214,1,135.39,135.39,62.0,1,1.0,1.0,0,214,214.0,0.0,3925,0
7,1,39.75,39.75,5.0,1,1.0,2.8,0,7,7.0,0.0,4233,0
60,28,2871.04,102.53714285714284,31.357142857142858,10,2.8,9.1,0,368,13.62962962962963,0.0,570,1
33,15,2951.54,196.7693333333333,100.33333333333331,5,3.0,9.55,0,366,26.142857142857142,0.1092717699912588,553,0
9,1,255.0,255.0,146.0,1,1.0,3.92,0,9,9.0,0.0,3388,0
89,2,423.85,211.925,125.0,2,1.0,3.25,0,324,324.0,0.5225905391058158,2762,0
262,1,222.22,222.22,75.0,1,1.0,1.0,0,262,262.0,0.0,3530,0
15,4,1318.39,329.5975,217.5,2,2.0,8.2,0,73,24.33333333333333,0.0,1341,0
205,2,0.0,0.0,0.0,1,2.0,1.68,0,205,205.0,0.0,4277,0
26,2,457.89,228.945,146.0,2,1.0,4.15,0,145,145.0,1.0,2661,0
29,1,471.84,471.84,362.0,1,1.0,4.6,0,29,29.0,0.0,2619,0
292,1,205.36,205.36,80.0,1,1.0,1.0,0,292,292.0,1.0,3614,0
269,1,143.86,143.86,88.0,1,1.0,1.0,0,269,269.0,0.0,3882,0
10,4,921.56,230.39,104.0,3,1.3333333333333333,7.08,0,367,122.33333333333331,0.0,1767,0
2,131,18098.22,138.15435114503816,70.18320610687023,13,10.076923076923077,10.0,1,372,2.8615384615384616,0.2332864778967213,50,0
103,10,7389.96,738.996,369.8,6,1.6666666666666667,8.65,1,360,40.0,0.072151946695246,153,1
15,8,1488.29,186.03625,60.0,5,1.6,8.88,0,369,52.71428571428572,0.1421900301688515,1192,0
